exp_id	residual	solution_norm	solution_mean	status	description	agent	design	elapsed_s	solution_energy
exp001	5.63598005e-11	0.000000	-0.000000	keep	explore trivial branch, u_offset=0.0	agent0	initial_cond	1	-0.000000
exp002	5.63598005e-11	0.000000	-0.000000	discard	trivial branch baseline, u_offset=0	agent1	initial_cond	0	-0.000000
exp003	5.63598005e-11	0.000000	-0.000000	discard	trivial branch baseline, u_offset=0	agent2	initial_cond	0	-0.000000
exp004	5.72745888e-09	1.002503	1.000218	discard	explore positive branch, u_offset=0.9	agent0	initial_cond	0	-1.523848
exp005	5.72745888e-09	1.002503	1.000218	discard	positive branch, u_offset=0.9	agent2	initial_cond	0	-1.523848
exp006	2.41595655e-09	1.002503	-1.000218	discard	negative branch, u_offset=-0.9	agent2	initial_cond	1	-1.523848
exp007	5.72745888e-09	1.002503	1.000218	discard	positive branch baseline, u_offset=0.9	agent1	initial_cond	0	-1.523848
exp008	5.72745888e-09	1.002503	1.000218	discard	positive branch, u_offset=0.9	agent3	initial_cond	1	-1.523848
exp009	2.41595655e-09	1.002503	-1.000218	discard	negative branch baseline, u_offset=-0.9	agent1	initial_cond	0	-1.523848
exp010	2.41595655e-09	1.002503	-1.000218	discard	explore negative branch, u_offset=-0.9	agent0	initial_cond	1	-1.523848
exp011	2.41595655e-09	1.002503	-1.000218	discard	negative branch, u_offset=-0.9	agent3	initial_cond	0	-1.523848
exp012	5.72746062e-09	1.002503	1.000218	discard	positive branch amplitude=0.0	agent2	perturbation	0	-1.523848
exp013	5.72745888e-09	1.002503	1.000218	discard	positive branch amplitude=0.1	agent2	perturbation	0	-1.523848
exp014	5.72745874e-09	1.002503	1.000218	discard	positive branch amplitude=0.2	agent2	perturbation	1	-1.523848
exp015	2.41595655e-09	1.002503	1.000218	discard	positive branch amplitude=0.3	agent2	perturbation	0	-1.523848
exp016	2.41595655e-09	1.002503	1.000218	discard	positive branch with amplitude=0.3	agent3	initial_cond	0	-1.523848
exp017	8.81934684e-11	1.002503	1.000218	discard	positive branch refined: n_nodes=200, tol=1e-10	agent1	solver_param	1	-1.523848
exp018	2.41595655e-09	1.002503	1.000218	discard	positive branch with amplitude=0.3	agent0	initial_cond	1	-1.523848
exp019	5.72745888e-09	1.002503	1.000218	discard	positive branch n_mode=1	agent2	perturbation	0	-1.523848
exp020	5.72962937e-09	1.002503	1.000218	discard	positive branch n_mode=2	agent2	perturbation	0	-1.523848
exp021	5.72747764e-09	1.002503	1.000218	discard	positive branch n_mode=3	agent2	perturbation	1	-1.523848
exp022	2.41595655e-09	1.002503	1.000218	discard	positive branch, amplitude=0.3, mode=2	agent3	initial_cond	1	-1.523848
exp023	crash	0	0	crash	positive branch ultra-refined: n_nodes=300, tol=1e-12	agent1	solver_param	0	0
exp024	5.72745808e-09	1.002503	-1.000218	discard	u_offset sweep: -1.5	agent2	branch_search	0	-1.523848
exp025	5.72745861e-09	1.002503	-1.000218	discard	negative branch with amplitude=0.3	agent3	initial_cond	0	-1.523848
