exp001	7.64566347e-23	0.000000	-0.000000	keep	baseline trivial branch u_offset=0.46	agent1	initial_cond	0	0.000000
exp002	7.64566347e-23	0.000000	-0.000000	keep	positive branch u_offset=0.9	agent1	initial_cond	0	0.000000
exp003	0.00000000e+00	0.000000	0.000000	keep	baseline trivial branch u_offset=0.0	agent0	initial_cond	1	0.000000
exp004	2.66626099e-13	1.001296	1.000019	discard	positive branch u_offset=0.9	agent1	initial_cond	0	-1.520844
exp005	2.66626099e-13	1.001296	-1.000019	discard	negative branch u_offset=-0.9	agent1	initial_cond	0	-1.520844
exp006	2.66626099e-13	1.001296	1.000019	discard	positive branch u_offset=0.9	agent0	initial_cond	0	-1.520844
exp007	2.66626099e-13	1.001296	-1.000019	discard	negative branch u_offset=-0.9	agent0	initial_cond	0	-1.520844
exp008	crash	0	0	crash	positive branch, higher Fourier modes (128)	agent1	solver_param	2	0
exp009	2.51368744e-13	1.001296	1.000019	discard	positive branch with mode-2 perturbation amplitude=0.1	agent0	perturbation	1	-1.520844
exp010	2.66626099e-13	1.001296	1.000019	discard	positive branch, more Newton iterations (200)	agent1	solver_param	1	-1.520844
exp011	2.43563245e-13	1.001296	-1.000019	discard	negative branch with mode-3 perturbation amplitude=0.2	agent0	perturbation	2	-1.520844
exp012	crash	0	0	crash	positive branch, tighter Newton tolerance (1e-14)	agent1	solver_param	2	0
exp013	3.42609616e-13	1.001296	1.000019	discard	explore u_offset=1.2 beyond nominal range	agent0	branch_search	0	-1.520844
exp014	3.79436503e-13	1.001296	1.000019	discard	positive branch with amplitude=0.2 perturbation	agent1	perturbation	0	-1.520844
exp015	2.28944733e-13	1.001296	-1.000019	discard	boundary between trivial and positive u_offset=0.5	agent1	branch_search	0	-1.520844
exp016	2.76001344e-13	1.001296	1.000019	discard	explore transition region u_offset=0.6	agent0	branch_search	1	-1.520844
exp017	3.48477681e-13	1.001296	1.000019	discard	u_offset=0.7 boundary exploration	agent1	branch_search	0	-1.520844
exp018	2.13371637e-13	1.001296	-1.000019	discard	u_offset=0.55 basin boundary	agent1	branch_search	1	-1.520844
exp019	4.40113707e-21	0.000000	0.000000	discard	test u_offset=0.4 boundary	agent0	branch_search	1	0.000000
exp020	2.76001344e-13	1.001296	1.000019	discard	u_offset=0.6 basin boundary	agent1	branch_search	0	-1.520844
exp021	2.28944733e-13	1.001296	1.000019	discard	u_offset=-0.5 basin boundary	agent1	branch_search	1	-1.520844
exp022	3.94755575e-16	0.000000	0.000000	discard	binary search u_offset=0.45	agent0	branch_search	1	-0.000000
exp023	3.48477681e-13	1.001296	-1.000019	discard	u_offset=-0.7 basin boundary	agent1	branch_search	1	-1.520844
exp024	3.64598910e-13	1.001296	1.000019	discard	positive branch with phase shift pi	agent0	perturbation	0	-1.520844
exp025	9.02401735e-20	0.000000	-0.000000	discard	u_offset=-0.2 basin boundary	agent1	branch_search	0	-0.000000
exp026	2.76001344e-13	1.001296	-1.000019	discard	u_offset=-0.6 basin boundary refinement	agent1	branch_search	0	-1.520844
exp027	2.13371637e-13	1.001296	1.000019	discard	u_offset=-0.55 basin boundary refinement	agent1	branch_search	1	-1.520844
exp028	2.10061857e-13	1.001296	-1.000019	discard	fine-grained boundary u_offset=0.52	agent0	branch_search	0	-1.520844
exp029	3.71823481e-13	1.001296	-1.000019	discard	u_offset=0.51	agent0	branch_search	0	-1.520844
exp030	3.27355159e-13	1.001296	-1.000019	discard	verify basin boundary u_offset=0.58	agent0	branch_search	0	-1.520844
exp031	2.10061857e-13	1.001296	-1.000019	discard	u_offset=0.52 boundary refinement	agent1	branch_search	0	-1.520844
exp032	3.88079599e-13	1.001296	1.000019	discard	fine-tune negative-positive boundary u_offset=0.59	agent0	branch_search	0	-1.520844
exp033	3.80842526e-13	1.001296	-1.000019	discard	u_offset=0.56 boundary refinement	agent1	branch_search	1	-1.520844
exp034	3.27355159e-13	1.001296	-1.000019	discard	u_offset=0.58 boundary refinement	agent1	branch_search	4	-1.520844
exp035	3.88079599e-13	1.001296	-1.000019	discard	symmetric test u_offset=-0.59	agent0	branch_search	5	-1.520844
exp036	3.27355159e-13	1.001296	1.000019	discard	u_offset=-0.58 basin boundary	agent1	branch_search	0	-1.520844
