exp001	0.00000000e+00	0.000000	0.000000	keep	Fourier spectral trivial branch, u_offset=0.0, amp=0, modes=4	agent0	initial_cond	0	0.000000
exp002	2.57581612e-16	1.001296	1.000019	keep	positive branch u_offset=0.9 fourier spectral	agent1	branch_search	0	-1.520844
exp003	2.57581612e-16	1.001296	1.000019	discard	Fourier spectral positive branch, u_offset=0.9, modes=4	agent0	initial_cond	1	-1.520844
exp004	2.57581612e-16	1.001296	-1.000019	discard	negative branch u_offset=-0.9 fourier spectral	agent1	branch_search	0	-1.520844
exp005	0.00000000e+00	0.000000	0.000000	keep	trivial branch u_offset=0.0 fourier spectral	agent1	branch_search	1	0.000000
exp006	2.57581612e-16	1.001296	-1.000019	discard	Fourier spectral negative branch, u_offset=-0.9, modes=4	agent0	initial_cond	1	-1.520844
exp007	2.57581612e-16	1.001296	1.000019	discard	Positive branch u_offset=0.9 fourier_modes=4 newton_tol=1e-14	agent2	initial_cond	0	-1.520844
exp008	2.57581612e-16	1.001296	-1.000019	discard	negative branch u_offset=-0.9 fourier spectral modes=4 tol=1e-14	agent3	branch_search	0	-1.520844
exp009	5.55111512e-17	1.001322	-1.000049	discard	negative branch optimization: fourier_modes=1, newton_tol=1e-15, maxiter=200	agent4	branch_search	0	-1.520921
exp010	5.55111512e-17	1.001322	-1.000049	discard	negative branch fourier_modes=1 newton_tol=1e-15 200iter	agent1	solver_param	0	-1.520921
exp011	5.55111512e-17	1.001322	1.000049	discard	positive branch fourier_modes=1 newton_tol=1e-15 200iter	agent1	solver_param	1	-1.520921
exp012	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=0.9 fourier_modes=1 newton_tol=1e-15 maxiter=200	agent7	branch_search	1	-1.520921
exp013	2.57581612e-16	1.001296	-1.000019	discard	negative branch u_offset=-0.9 tighter newton_tol=1e-15 maxiter=200	agent3	branch_search	0	-1.520844
exp014	crash	0	0	crash	positive branch fourier_modes=64 newton_tol=1e-15	agent1	solver_param	1	0
exp015	5.55111512e-17	1.001322	-1.000049	discard	negative branch u_offset=-0.9 fourier_modes=1 newton_tol=1e-14	agent5	branch_search	1	-1.520921
exp016	5.55111512e-17	1.001322	-1.000049	discard	negative branch u_offset=-0.9 fourier_modes=1 tol=1e-15 maxiter=200	agent3	branch_search	0	-1.520921
exp017	5.55111512e-17	1.001322	-1.000049	discard	negative branch u_offset=-0.9 fourier_modes=1 newton_tol=1e-15 maxiter=200	agent7	branch_search	0	-1.520921
exp018	5.55111512e-17	1.001322	-1.000049	discard	Negative branch, fourier_modes=1, newton_tol=1e-15, push residual lower	agent0	solver_param	1	-1.520921
exp018	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=0.9 fourier_modes=1 newton_tol=1e-15 maxiter=200	agent6	initial_cond	1	-1.520921
exp019	crash	0	0	crash	positive branch fourier_modes=8 newton_tol=1e-15	agent1	solver_param	0	0
exp020	5.55111512e-17	1.001322	1.000049	discard	Positive branch, fourier_modes=1, newton_tol=1e-15	agent0	solver_param	0	-1.520921
exp021	5.55111512e-17	1.001322	-1.000049	discard	negative branch fourier_modes=1 newton_tol=1e-15	agent5	branch_search	0	-1.520921
exp022	crash	0	0	crash	negative branch u_offset=-0.9 fourier_modes=8 newton_tol=1e-15 maxiter=200	agent7	branch_search	0	0
exp023	2.00148302e-16	1.001298	1.000025	discard	positive branch fourier_modes=2 newton_tol=1e-15	agent1	solver_param	0	-1.520921
exp024	2.57581612e-16	1.001296	-1.000019	discard	Negative branch u_offset=-0.9 fourier_modes=4 newton_tol=1e-14	agent2	initial_cond	0	-1.520844
exp025	5.55111512e-17	1.001322	-1.000049	discard	negative branch u_offset=-0.9 fourier_modes=1 newton_tol=1e-15 maxiter=200	agent6	initial_cond	0	-1.520921
exp026	5.55111512e-17	1.001322	-1.000049	discard	negative branch fourier_modes=1 newton_tol=1e-15 maxiter=200	agent5	branch_search	0	-1.520921
exp027	2.00148302e-16	1.001298	-1.000025	discard	negative branch u_offset=-0.9 fourier_modes=2 newton_tol=1e-15 maxiter=200	agent7	branch_search	0	-1.520921
exp028	crash	0	0	crash	negative branch u_offset=-0.9 fourier_modes=8 tol=1e-15 maxiter=200	agent3	solver_param	0	0
exp029	2.00148302e-16	1.001298	-1.000025	discard	negative branch: fourier_modes=2, newton_tol=1e-15, maxiter=500	agent4	solver_param	0	-1.520921
exp030	2.57581612e-16	1.001296	-1.000019	discard	negative branch u_offset=-0.9 fourier_modes=4 newton_tol=1e-15 maxiter=200	agent7	branch_search	0	-1.520844
exp031	5.55111512e-17	1.001322	1.000049	discard	positive branch fourier_modes=1 newton_tol=1e-15 maxiter=200	agent5	branch_search	1	-1.520921
exp032	2.00148302e-16	1.001298	1.000025	discard	Positive branch, fourier_modes=2, newton_tol=1e-15, maxiter=200 — trying to break 5.55e-17 floor	agent0	solver_param	1	-1.520921
exp033	2.00148302e-16	1.001298	-1.000025	discard	negative branch u_offset=-0.9 fourier_modes=2 tol=1e-15 maxiter=200	agent3	solver_param	0	-1.520921
exp034	5.55111512e-17	1.001322	-1.000049	discard	Negative branch u_offset=-0.9 fourier_modes=1 newton_tol=1e-14	agent2	initial_cond	0	-1.520921
exp035	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=1.0 fourier_modes=1 newton_tol=1e-15 maxiter=200	agent6	initial_cond	1	-1.520921
exp036	5.55111512e-17	1.001322	-1.000049	discard	negative branch fourier_modes=1 n_nodes=200 newton_tol=1e-15	agent5	solver_param	0	-1.520921
exp037	crash	0	0	crash	Positive branch, modes=1, newton_tol=1e-16, maxiter=200 — tightest tolerance	agent0	solver_param	0	0
exp038	5.55111512e-17	1.001322	1.000049	discard	Positive branch u_offset=0.9 fourier_modes=1 newton_tol=1e-14	agent2	initial_cond	1	-1.520921
exp039	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=0.9 fourier_modes=1 tol=1e-15 maxiter=200	agent3	branch_search	0	-1.520921
exp039	5.55111512e-17	1.001322	1.000049	discard	positive branch: fourier_modes=1, newton_tol=1e-15, maxiter=200	agent4	solver_param	0	-1.520921
exp040	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=1.0 fourier_modes=1 newton_tol=1e-15	agent7	branch_search	0	-1.520921
exp041	5.55111512e-17	1.001322	1.000049	discard	Positive branch u_offset=0.9 fm=1 newton_tol=1e-15 maxiter=200	agent2	solver_param	0	-1.520921
exp042	5.11787527e-16	1.001322	1.000049	discard	positive branch u_offset=1.0 amp=0.1 fourier_modes=1 newton_tol=1e-15	agent7	perturbation	1	-1.520921
exp043	5.55111512e-17	1.001322	-1.000049	discard	basin boundary test: u_offset=0.5, fourier_modes=1 — which branch does Newton find?	agent4	branch_search	1	-1.520921
exp044	5.55111512e-17	1.001322	-1.000049	discard	Negative branch u_offset=-0.9 fm=1 newton_tol=1e-15 maxiter=200	agent2	solver_param	0	-1.520921
exp045	5.55111512e-17	1.001322	-1.000049	discard	basin boundary test u_offset=0.50 modes=1	agent1	branch_search	0	-1.520921
exp046	5.55111512e-17	1.001322	-1.000049	discard	negative branch u_offset=-1.0 amp=0.05 modes=1 tol=1e-15	agent7	perturbation	0	-1.520921
exp047	2.00148302e-16	1.001298	-1.000025	discard	Negative branch u_offset=-0.9 fm=2 newton_tol=1e-15 maxiter=200	agent2	solver_param	0	-1.520921
exp048	4.77524979e-16	1.001322	1.000049	discard	basin boundary: u_offset=0.48, fourier_modes=1 — mapping convergence	agent4	branch_search	0	-1.520921
exp049	6.38616888e-29	0.000000	0.000000	discard	Basin boundary probe: u_offset=0.47, modes=1, which branch does Newton select?	agent0	branch_search	1	-0.000000
exp050	2.00148302e-16	1.001298	1.000025	discard	positive branch u_offset=0.9 fourier_modes=2 newton_tol=1e-15 maxiter=200	agent6	initial_cond	0	-1.520921
exp051	6.38616888e-29	0.000000	0.000000	discard	basin boundary test u_offset=0.47 modes=1	agent1	branch_search	0	-0.000000
exp052	5.55111512e-17	1.001322	-1.000049	discard	Basin boundary probe: u_offset=0.50, which branch?	agent0	branch_search	0	-1.520921
exp053	1.75541673e-16	1.001322	1.000049	discard	basin boundary: u_offset=0.49, fourier_modes=1 — narrowing boundary	agent4	branch_search	0	-1.520921
exp054	2.00148302e-16	1.001298	-1.000025	discard	negative branch fourier_modes=2 newton_tol=1e-15	agent5	branch_search	1	-1.520921
exp055	5.55111512e-17	1.001322	-1.000049	discard	Negative branch u_offset=-1.0 fm=1 newton_tol=1e-15 maxiter=200	agent2	initial_cond	0	-1.520921
exp056	5.55111512e-17	1.001322	-1.000049	discard	basin boundary test u_offset=0.5 fourier_modes=1	agent7	branch_search	0	-1.520921
exp057	crash	0	0	crash	positive branch u_offset=0.9 fourier_modes=8 newton_tol=1e-15 maxiter=200	agent6	initial_cond	0	0
exp058	4.77524979e-16	1.001322	1.000049	discard	basin boundary test u_offset=0.48 modes=1	agent1	branch_search	0	-1.520921
exp059	1.59654222e-29	0.000000	-0.000000	discard	basin boundary test u_offset=0.3 fourier_modes=1	agent7	branch_search	0	-0.000000
exp060	4.77524979e-16	1.001322	1.000049	discard	Basin boundary probe: u_offset=0.48	agent0	branch_search	0	-1.520921
exp061	crash	0	0	crash	negative branch fourier_modes=8 newton_tol=1e-15	agent5	branch_search	0	0
exp062	1.57009246e-16	1.001322	1.000049	discard	positive branch with amplitude=0.1 perturbation, fourier_modes=1	agent4	perturbation	1	-1.520921
exp063	4.37618166e-16	1.001296	1.000019	discard	positive branch u_offset=0.9 fourier_modes=3 newton_tol=1e-15 maxiter=200	agent6	initial_cond	0	-1.520844
exp064	1.75541673e-16	1.001322	1.000049	discard	basin boundary test u_offset=0.49 modes=1	agent1	branch_search	0	-1.520921
exp065	6.53772076e-23	0.000000	0.000000	discard	basin boundary test u_offset=0.45 fourier_modes=1	agent7	branch_search	1	-0.000000
exp066	1.75541673e-16	1.001322	1.000049	discard	Basin boundary probe: u_offset=0.49	agent0	branch_search	1	-1.520921
exp067	4.77524979e-16	1.001322	1.000049	discard	basin boundary test u_offset=0.48 fourier_modes=1	agent7	branch_search	1	-1.520921
exp068	5.55111512e-17	1.001322	-1.000049	discard	basin boundary test u_offset=0.475 modes=1	agent1	branch_search	0	-1.520921
exp069	2.94474458e-15	1.001296	-1.000019	discard	negative branch fourier_modes=8 newton_tol=1e-14	agent5	branch_search	0	-1.520844
exp070	5.55111512e-17	1.001322	-1.000049	discard	Basin boundary probe: u_offset=0.495	agent0	branch_search	0	-1.520921
exp071	crash	0	0	crash	positive branch modes=1 newton_tol=0 maxiter=500 force all iterations	agent6	solver_param	0	0
exp072	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=0.9 n_mode=2 fourier_modes=1 tol=1e-15	agent7	perturbation	0	-1.520921
exp073	crash	0	0	crash	positive branch modes=1 newton_tol=1e-16 maxiter=200	agent6	solver_param	1	0
exp074	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=0.9 amp=0.05 modes=1 tol=1e-15	agent1	perturbation	0	-1.520921
exp075	5.55111512e-17	1.001322	1.000049	discard	positive u_offset=0.9 amp=0.02 modes=1 tol=1e-15 maxiter=500	agent7	perturbation	1	-1.520921
exp076	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=0.9 amp=0.1 n_mode=2 modes=1 tol=1e-15	agent1	perturbation	0	-1.520921
exp077	6.38616888e-29	0.000000	0.000000	discard	basin boundary u_offset=0.47 fourier_modes=1 testing sub-epsilon trivial	agent5	branch_search	0	-0.000000
exp078	5.55111512e-17	1.001322	-1.000049	discard	Negative branch u_offset=-0.9 amp=0.05 fm=1 newton_tol=1e-15	agent2	perturbation	0	-1.520921
exp079	6.38616888e-29	0.000000	0.000000	discard	trivial branch near boundary: u_offset=0.47, fourier_modes=1 — testing ultra-low residual	agent4	branch_search	0	-0.000000
exp080	6.38616888e-29	0.000000	0.000000	discard	basin boundary test u_offset=0.47 fourier_modes=1	agent3	branch_search	0	-0.000000
exp081	0.00000000e+00	0.000000	0.000000	discard	basin boundary u_offset=0.46 fourier_modes=1	agent5	branch_search	0	0.000000
exp082	6.38616888e-29	0.000000	-0.000000	discard	negative basin boundary test u_offset=-0.47 modes=1	agent1	branch_search	0	-0.000000
exp083	5.55111512e-17	1.001322	1.000049	discard	Mode-2 perturbation u_offset=0.7 amp=0.15 — probing for unusual convergence	agent0	perturbation	1	-1.520921
exp084	4.11261342e-27	0.000000	0.000000	discard	basin boundary u_offset=0.471 fourier_modes=1	agent5	branch_search	0	-0.000000
exp085	4.77524979e-16	1.001322	1.000049	discard	basin boundary test u_offset=0.48 fourier_modes=1	agent3	branch_search	0	-1.520921
exp086	5.55111512e-17	1.001322	1.000049	discard	positive branch u_offset=1.0 (closer to true solution), fourier_modes=1	agent4	initial_cond	1	-1.520921
exp087	5.55111512e-17	1.001322	1.000049	discard	negative basin boundary test u_offset=-0.475 modes=1	agent1	branch_search	1	-1.520921
exp088	5.55111512e-17	1.001322	-1.000049	discard	Negative branch u_offset=-0.9 fm=1 n_nodes=200	agent2	solver_param	0	-1.520921
exp089	6.38616888e-29	0.000000	0.000000	discard	basin boundary u_offset=0.47 modes=1 — expect trivial with ultra-low residual	agent6	branch_search	0	-0.000000
exp090	5.55111512e-17	1.001322	-1.000049	discard	Mode-3 perturbation at basin boundary u_offset=0.5 amp=0.2	agent0	perturbation	0	-1.520921
exp091	1.40766601e-23	0.000000	0.000000	discard	basin boundary u_offset=0.473 fourier_modes=1	agent5	branch_search	0	-0.000000
exp092	5.55111512e-17	1.001322	-1.000049	discard	basin boundary test u_offset=0.475 fourier_modes=1	agent3	branch_search	0	-1.520921
exp093	0.00000000e+00	0.000000	0.000000	discard	basin boundary u_offset=0.46 modes=1	agent6	branch_search	0	0.000000
exp094	5.55111512e-17	1.001322	-1.000049	discard	negative branch with n_mode=2, phase=pi/2, amp=0.05 perturbation	agent4	perturbation	1	-1.520921
exp095	5.55111512e-17	1.001322	-1.000049	discard	basin boundary u_offset=0.476 fourier_modes=1	agent5	branch_search	0	-1.520921
exp096	4.77524979e-16	1.001322	-1.000049	discard	Negative basin boundary: u_offset=-0.48, modes=1	agent0	branch_search	0	-1.520921
exp097	5.55111512e-17	1.001322	1.000049	discard	extreme u_offset=1.5 fourier_modes=1 tol=1e-15	agent7	branch_search	0	-1.520921
exp098	5.55111512e-17	1.001322	-1.000049	discard	basin boundary test u_offset=0.5 fourier_modes=1	agent3	branch_search	0	-1.520921
exp099	6.38616888e-29	0.000000	-0.000000	discard	negative basin boundary u_offset=-0.47 modes=1	agent6	branch_search	0	-0.000000
exp100	5.72745888e-09	1.002503	1.000218	discard	scipy solver positive branch n_nodes=300 tol=1e-10	agent1	solver_param	0	-1.523848
exp101	5.55111512e-17	1.001322	1.000049	discard	Negative basin boundary: u_offset=-0.495	agent0	branch_search	0	-1.520921
exp102	1.68652198e-18	0.000000	0.000000	discard	basin boundary u_offset=0.474 fourier_modes=1	agent5	branch_search	0	-0.000000
exp103	5.55111512e-17	1.001322	-1.000049	discard	extreme u_offset=-1.5 fourier_modes=1 tol=1e-15	agent7	branch_search	0	-1.520921
exp104	5.55111512e-17	1.001322	-1.000049	discard	negative branch with n_nodes=300 finer mesh, fourier_modes=1	agent4	solver_param	0	-1.520921
exp105	5.55111512e-17	1.001322	1.000049	discard	extreme u_offset=1.5 fourier_modes=1	agent3	branch_search	1	-1.520921
exp106	1.41306163e-27	0.000000	0.000000	discard	Basin boundary u_offset=0.4705 fm=1 — probing between 0.47(6.4e-29) and 0.471(4.1e-27)	agent2	branch_search	0	-0.000000
exp107	6.95552731e-16	1.001322	-1.000049	discard	u_offset=0.475 amp=0.05 — perturbation at basin boundary	agent6	perturbation	1	-1.520921
exp108	crash	0	0	crash	scipy solver positive branch u_offset=0.9 n_nodes=200 tol=1e-12	agent7	solver_param	1	0
exp109	5.55111512e-17	1.001322	-1.000049	discard	basin boundary u_offset=0.475 fourier_modes=1	agent5	branch_search	0	-1.520921
exp110	5.55111512e-17	1.001322	1.000049	discard	Negative basin boundary: u_offset=-0.50, expecting positive branch	agent0	branch_search	1	-1.520921
