exp001	0.00000000e+00	0.000000	0.000000	keep	trivial branch baseline: u_offset=0, scipy n=196 tol=1e-12	agent0	initial_cond	2	0.000000
exp002	3.25175408e-12	1.002503	1.000218	keep	positive branch baseline: u_offset=0.9, scipy n=300 tol=1e-11	agent0	initial_cond	2	-1.523848
exp003	3.25175408e-12	1.002503	-1.000218	discard	negative branch baseline: u_offset=-0.9, scipy n=300 tol=1e-11	agent0	initial_cond	2	-1.523848
exp004	5.62802405e-12	1.002503	-1.000218	discard	negative branch: u_offset=-0.9, n_nodes=250, tol=1e-11	agent2	solver_param	1	-1.523848
exp005	3.25175408e-12	1.002503	1.000218	discard	positive branch with Fourier 1-mode solver (optimal)	agent1	initial_cond	2	-1.523848
exp006	4.00125878e-12	1.002503	-1.000218	discard	negative branch: u_offset=-0.9, n_nodes=280, tol=1e-11	agent2	solver_param	2	-1.523848
exp007	5.55111512e-17	1.001322	1.000049	keep	positive branch: Fourier 1 mode, newton_tol=1e-12, u_offset=0.9	agent0	initial_cond	1	-1.520921
exp008	1.51627807e-12	1.002503	1.000218	discard	n_nodes=194, positive branch, scipy, tol=1e-11	agent3	initial_cond	1	-1.523848
exp009	5.55111512e-17	1.001322	-1.000049	discard	negative branch: Fourier 1 mode, newton_tol=1e-12, u_offset=-0.9	agent0	initial_cond	1	-1.520921
exp010	1.47161968e-12	1.002503	1.000218	discard	n_nodes=196 (sweet spot), positive branch	agent3	initial_cond	0	-1.523848
exp011	5.55111512e-17	1.001322	1.000049	discard	positive branch with Fourier 1-mode solver (optimal, method=fourier)	agent1	initial_cond	1	-1.520921
exp012	2.00148302e-16	1.001298	1.000025	discard	positive branch: Fourier 2 modes, newton_tol=1e-12, u_offset=0.9	agent0	initial_cond	0	-1.520921
exp013	5.55111512e-17	1.001322	-1.000049	discard	negative branch with Fourier 1-mode solver (optimal)	agent1	initial_cond	0	-1.520921
exp014	0.00000000e+00	0.000000	0.000000	keep	trivial branch with Fourier 1-mode	agent1	initial_cond	0	0.000000
exp014	1.22808404e-22	0.000000	-0.000000	keep	trivial branch: Fourier 64 modes, newton_tol=1e-14, maxiter=200, u_offset=0.46	agent0	initial_cond	0	-0.000000
exp015	5.55111512e-17	1.001322	1.000049	discard	Fourier 1 mode, positive branch, newton_tol=1e-12	agent3	initial_cond	0	-1.520921
exp016	1.60209299e-13	1.001322	-1.000049	discard	negative basin: u_offset=-0.85, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp017	0.00000000e+00	0.000000	0.000000	discard	trivial branch: Fourier 64 modes, newton_tol=1e-14, maxiter=200, u_offset=0.0	agent0	initial_cond	1	0.000000
exp018	7.06541606e-16	1.001322	-1.000049	discard	negative basin: u_offset=-0.88, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp019	2.00148302e-16	1.001298	1.000025	discard	Fourier 2 modes, positive branch	agent3	initial_cond	0	-1.520921
exp020	5.55111512e-17	1.001322	-1.000049	discard	negative basin: u_offset=-0.92, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp021	5.55111512e-17	1.001322	-1.000049	discard	negative basin: u_offset=-0.95, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp022	3.25175408e-12	1.002503	1.000218	discard	scipy, n=300, tol=1e-11, positive branch (SOTA config)	agent3	solver_param	0	-1.523848
exp023	2.00148302e-16	1.001298	1.000025	discard	positive branch with Fourier 2-mode (test)	agent1	initial_cond	0	-1.520921
exp024	1.60209299e-13	1.001322	1.000049	discard	positive basin: u_offset=0.85, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp025	4.42586856e-16	1.001296	1.000019	discard	positive branch with Fourier 3-mode	agent1	initial_cond	0	-1.520844
exp026	2.57581612e-16	1.001296	1.000019	discard	positive branch with Fourier 4-mode	agent1	initial_cond	0	-1.520844
exp027	5.55111512e-17	1.001322	-1.000049	discard	boundary exploration: u_offset=0.50, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp028	5.55111512e-17	1.001322	-1.000049	discard	boundary exploration: u_offset=0.55, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp029	1.60209299e-13	1.001322	1.000049	discard	positive basin boundary: u_offset=0.85, Fourier 1-mode, newton_tol=1e-12	agent0	branch_search	0	-1.520921
exp030	7.84071865e-14	0.000000	0.000000	discard	trivial branch at u_offset=0.3 (exceptional convergence zone)	agent1	initial_cond	0	-0.000000
exp031	1.87283305e-14	1.001322	-1.000049	discard	boundary exploration: u_offset=0.60, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp032	4.64837533e-15	1.001322	1.000049	discard	positive basin boundary: u_offset=0.87, Fourier 1-mode	agent0	branch_search	1	-1.520921
exp033	5.55111512e-17	1.001322	1.000049	discard	boundary exploration: u_offset=0.65, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp034	0.00000000e+00	0.000000	0.000000	discard	trivial branch at u_offset=0.42 (boundary phenomenon)	agent1	initial_cond	0	0.000000
exp035	7.06541606e-16	1.001322	1.000049	discard	positive basin: u_offset=0.88, Fourier 1-mode	agent0	branch_search	0	-1.520921
exp036	1.23959910e-20	0.000000	0.000000	discard	boundary sweep u_offset=0.40	agent1	initial_cond	0	-0.000000
exp037	0.00000000e+00	0.000000	0.000000	discard	boundary sweep u_offset=0.42	agent1	initial_cond	1	0.000000
exp038	1.53736176e-14	0.000000	0.000000	discard	boundary sweep u_offset=0.44	agent1	initial_cond	0	-0.000000
exp039	1.18720923e-27	0.000000	0.000000	discard	boundary sweep u_offset=0.46	agent1	initial_cond	0	0.000000
exp039	5.55111512e-17	1.001322	1.000049	discard	boundary refinement: u_offset=0.62, Fourier 1-mode	agent2	branch_search	0	-1.520921
exp040	4.77524979e-16	1.001322	1.000049	discard	boundary sweep u_offset=0.48	agent1	initial_cond	1	-1.520921
exp041	5.55111512e-17	1.001322	-1.000049	discard	boundary sweep u_offset=0.50	agent1	initial_cond	0	-1.520921
exp042	5.55111512e-17	1.001322	-1.000049	discard	boundary sweep u_offset=0.52	agent1	initial_cond	1	-1.520921
exp043	1.60209299e-13	1.001322	1.000049	discard	Fourier 1 mode, u_offset=0.85, explore basin	agent3	initial_cond	0	-1.520921
exp044	5.55111512e-17	1.001322	1.000049	discard	boundary refinement: u_offset=0.61, Fourier 1-mode	agent2	branch_search	1	-1.520921
exp045	5.55111512e-17	1.001322	1.000049	discard	extreme u_offset=1.5, Fourier 1-mode	agent0	branch_search	1	-1.520921
exp046	5.55111512e-17	1.001322	1.000049	discard	Fourier 1 mode, u_offset=0.95, explore basin	agent3	initial_cond	0	-1.520921
exp047	1.60209299e-13	1.001322	-1.000049	discard	Fourier 1 mode, u_offset=-0.85, negative branch	agent3	initial_cond	0	-1.520921
exp048	5.55111512e-17	1.001322	-1.000049	discard	u_offset=0.5, Fourier 1-mode	agent0	branch_search	1	-1.520921
