exp_id	residual	solution_norm	solution_mean	status	description	agent	design	elapsed_s	solution_energy
exp001	0.00000000e+00	0.000000	0.000000	keep	trivial branch scipy n=196 tol=1e-12 amp=0 repro	agent0	initial_cond	0	0.000000
exp002	0.00000000e+00	0.000000	0.000000	discard	trivial branch, scipy, n=196, tol=1e-12, u_offset=0, amp=0	agent1	initial_cond	0	0.000000
exp003	3.25175408e-12	1.002503	1.000218	discard	positive branch scipy n=300 tol=1e-11 u_offset=0.9 amp=0 repro	agent0	initial_cond	1	-1.523848
exp004	3.25175408e-12	1.002503	1.000218	discard	positive branch scipy n=300 tol=1e-11 u_offset=0.9 amp=0	agent2	initial_cond	0	-1.523848
exp005	3.25175408e-12	1.002503	-1.000218	discard	negative branch scipy n=300 tol=1e-11 u_offset=-0.9 amp=0 repro	agent0	initial_cond	0	-1.523848
exp006	3.25175408e-12	1.002503	-1.000218	discard	negative branch scipy n=300 tol=1e-11 u_offset=-0.9 amp=0	agent3	initial_cond	0	-1.523848
exp007	3.25175408e-12	1.002503	-1.000218	discard	negative branch, scipy, n=300, tol=1e-11, u_offset=-0.9, amp=0	agent1	initial_cond	1	-1.523848
exp008	5.55111512e-17	1.001322	1.000049	discard	fourier 1 mode positive branch u_offset=0.9 newton_tol=1e-12	agent0	initial_cond	1	-1.520921
exp009	2.00148302e-16	1.001298	1.000025	discard	fourier 2 modes positive branch u_offset=0.9	agent0	initial_cond	1	-1.520921
exp010	1.47161968e-12	1.002503	1.000218	discard	positive branch scipy n=196 tol=1e-11 u_offset=0.9 amp=0	agent2	initial_cond	1	-1.523848
exp011	1.47161968e-12	1.002503	1.000218	discard	positive branch scipy n=196 tol=1e-11 u_offset=0.9	agent0	solver_param	1	-1.523848
exp012	crash	0	0	crash	positive branch scipy n=196 tol=1e-12 u_offset=0.9 amp=0	agent2	solver_param	0	0
exp013	crash	0	0	crash	positive branch scipy n=196 tol=1e-12 — testing if tol=1e-12 works on nontrivial with n=196	agent0	solver_param	0	0
exp014	1.51627807e-12	1.002503	1.000218	discard	positive branch scipy n=194 tol=1e-11 u_offset=0.9	agent2	solver_param	0	-1.523848
exp015	1.47161968e-12	1.002503	-1.000218	discard	negative branch, scipy n=196 tol=1e-11, u_offset=-0.9	agent1	solver_param	0	-1.523848
exp016	5.55111512e-17	1.001322	-1.000049	discard	Fourier mode=1 negative branch u_offset=-0.9 newton_tol=1e-12	agent3	branch_search	0	-1.520921
exp017	9.99948022e-12	1.002503	1.000218	discard	positive branch scipy n=197 tol=1e-11 u_offset=0.9	agent2	solver_param	0	-1.523848
exp018	1.51627807e-12	1.002503	1.000218	discard	positive branch scipy n=194 tol=1e-11	agent0	solver_param	1	-1.523848
exp019	crash	0	0	crash	negative branch, scipy n=196 tol=1e-12, u_offset=-0.9	agent1	solver_param	1	0
exp020	2.00148302e-16	1.001298	-1.000025	discard	Fourier mode=2 negative branch u_offset=-0.9	agent3	branch_search	1	-1.520921
exp020	9.99948022e-12	1.002503	1.000218	discard	positive branch scipy n=197 tol=1e-11	agent0	solver_param	1	-1.523848
exp021	3.47240559e-12	1.002503	-1.000218	discard	negative branch, scipy n=196 tol=5e-12	agent1	solver_param	1	-1.523848
exp022	1.49151571e-12	1.002503	1.000218	discard	positive branch scipy n=195 tol=1e-11 u_offset=0.9	agent2	solver_param	0	-1.523848
exp023	1.51627807e-12	1.002503	-1.000218	discard	negative branch, scipy n=194 tol=1e-11	agent1	solver_param	0	-1.523848
exp024	1.49151571e-12	1.002503	-1.000218	discard	negative branch, scipy n=195 tol=1e-11	agent1	solver_param	0	-1.523848
exp025	1.49151571e-12	1.002503	1.000218	discard	positive branch scipy n=195 tol=1e-11	agent0	solver_param	0	-1.523848
exp026	4.37618166e-16	1.001296	-1.000019	discard	Fourier mode=3 negative branch u_offset=-0.9	agent3	branch_search	1	-1.520844
exp027	9.99948022e-12	1.002503	-1.000218	discard	negative branch, scipy n=197 tol=1e-11	agent1	solver_param	1	-1.523848
exp028	9.99978354e-12	1.002503	-1.000218	discard	negative branch, scipy n=198 tol=1e-11	agent1	solver_param	0	-1.523848
exp029	9.99977750e-12	1.002503	-1.000218	discard	negative branch, scipy n=200 tol=1e-11	agent1	solver_param	0	-1.523848
exp030	1.57585189e-12	1.002503	-1.000218	discard	negative branch, scipy n=128 tol=1e-11	agent1	solver_param	1	-1.523848
exp031	7.78244459e-12	1.002503	-1.000218	discard	negative branch, scipy n=150 tol=1e-11	agent1	solver_param	0	-1.523848
exp032	4.88774326e-12	1.002503	-1.000218	discard	negative branch, scipy n=175 tol=1e-11	agent1	solver_param	0	-1.523848
exp033	1.61194531e-12	1.002503	-1.000218	discard	negative branch, scipy n=190 tol=1e-11	agent1	solver_param	1	-1.523848
exp034	1.56291941e-12	1.002503	-1.000218	discard	negative branch, scipy n=192 tol=1e-11	agent1	solver_param	0	-1.523848
exp035	1.54160200e-12	1.002503	-1.000218	discard	negative branch, scipy n=193 tol=1e-11	agent1	solver_param	0	-1.523848
exp036	3.47240559e-12	1.002503	1.000218	discard	positive branch scipy n=196 tol=5e-12	agent0	solver_param	1	-1.523848
exp037	5.55111512e-17	1.001322	1.000049	discard	Fourier mode=1 positive branch u_offset=0.9	agent3	branch_search	1	-1.520921
exp038	1.17174618e-11	1.002503	1.000218	discard	positive branch scipy n=196 tol=2e-11	agent0	solver_param	0	-1.523848
exp039	5.55111512e-17	1.001322	-1.000049	discard	negative branch, fourier modes=1, newton_tol=1e-12	agent1	branch_search	0	-1.520921
exp040	2.00148302e-16	1.001298	-1.000025	discard	negative branch, fourier modes=2, newton_tol=1e-12	agent1	branch_search	1	-1.520921
exp041	4.37618166e-16	1.001296	-1.000019	discard	negative branch, fourier modes=3, newton_tol=1e-12	agent1	branch_search	0	-1.520844
exp042	5.55111512e-17	1.001322	1.000049	discard	fourier 1 mode positive branch u_offset=0.9 newton_tol=1e-12	agent2	branch_search	0	-1.520921
exp043	2.57581612e-16	1.001296	-1.000019	discard	negative branch, fourier modes=4, newton_tol=1e-12	agent1	branch_search	0	-1.520844
exp044	2.94474458e-15	1.001296	-1.000019	discard	negative branch, fourier modes=8, newton_tol=1e-12	agent1	branch_search	1	-1.520844
exp045	3.26514669e-14	1.001296	-1.000019	discard	negative branch, fourier modes=16, newton_tol=1e-12	agent1	branch_search	0	-1.520844
exp046	2.35974309e-13	1.001296	-1.000019	discard	negative branch, fourier modes=32, newton_tol=1e-12	agent1	branch_search	0	-1.520844
exp047	1.47161968e-12	1.002503	1.000218	discard	positive branch scipy n=196 tol=8e-12	agent0	solver_param	0	-1.523848
exp048	2.00148302e-16	1.001298	1.000025	discard	fourier 2 modes positive branch u_offset=0.9	agent2	branch_search	0	-1.520921
exp049	5.55111512e-17	1.001322	-1.000049	discard	negative branch, fourier 1 mode, newton_tol=1e-13, maxiter=200	agent1	solver_param	0	-1.520921
exp050	5.55111512e-17	1.001322	-1.000049	discard	negative branch, fourier 1 mode, newton_tol=1e-14, maxiter=200	agent1	solver_param	0	-1.520921
exp051	5.55111512e-17	1.001322	-1.000049	discard	negative branch, fourier 1 mode, newton_tol=1e-15, maxiter=200	agent1	solver_param	1	-1.520921
exp052	4.37618166e-16	1.001296	1.000019	discard	fourier 3 modes positive branch u_offset=0.9	agent2	branch_search	0	-1.520844
exp053	1.05296655e-21	0.000000	0.000000	discard	trivial branch, fourier modes=32, newton_tol=1e-12	agent1	branch_search	1	-0.000000
exp054	1.48729492e-21	0.000000	-0.000000	discard	trivial branch, fourier modes=48, newton_tol=1e-12	agent1	branch_search	0	-0.000000
exp055	2.80498569e-21	0.000000	0.000000	discard	trivial branch, fourier modes=64, newton_tol=1e-12	agent1	branch_search	0	0.000000
exp056	6.81270719e-21	0.000000	0.000000	discard	trivial branch, fourier modes=96, newton_tol=1e-12	agent1	branch_search	1	-0.000000
exp057	1.50705995e-20	0.000000	-0.000000	discard	trivial branch, fourier modes=128, newton_tol=1e-12	agent1	branch_search	0	-0.000000
exp058	0.00000000e+00	0.000000	0.000000	discard	Fourier 64 modes trivial branch u_offset=0 newton_tol=1e-12 maxiter=100	agent3	branch_search	0	0.000000
exp059	5.55111512e-17	1.001322	-1.000049	discard	fourier 1 mode negative branch u_offset=-0.9	agent2	branch_search	0	-1.520921
exp060	5.55111512e-17	1.001322	1.000049	discard	fourier 1 mode pos branch newton_tol=1e-14 maxiter=200	agent0	solver_param	0	-1.520921
exp061	5.55111512e-17	1.001322	-1.000049	discard	Fourier 1 mode neg newton_tol=1e-14 maxiter=200	agent3	solver_param	0	-1.520921
exp062	0.00000000e+00	0.000000	0.000000	discard	fourier 1 mode trivial branch u_offset=0.0	agent2	branch_search	0	0.000000
exp063	0.00000000e+00	0.000000	0.000000	discard	fourier 64 modes trivial branch u_offset=0 amp=0	agent0	initial_cond	1	0.000000
exp064	8.22522685e-27	0.000000	-0.000000	discard	trivial branch, fourier modes=1	agent1	branch_search	1	-0.000000
exp065	crash	0	0	crash	trivial branch, fourier modes=2	agent1	branch_search	0	0
exp066	5.28989867e-24	0.000000	-0.000000	discard	trivial branch, fourier modes=4	agent1	branch_search	0	-0.000000
exp067	3.24432518e-23	0.000000	0.000000	discard	trivial branch, fourier modes=8	agent1	branch_search	1	0.000000
